[8/9/2022 1:17:11 AM]
0.1592987 , 0.624137 , 0.01318363
0.1542987 , 0.5983719 , 0.01369381
0.1585987 , 0.6242264 , 0.006646652
0.1535987 , 0.5985609 , 0.007147522
0.1601987 , 0.6239098 , 0.01290363
0.1558987 , 0.6297536 , -0.007230682
0.1645987 , 0.6279064 , 0.02659
0.1636987 , 0.6231989 , 0.02673057
0.1549987 , 0.6249373 , -0.007180328
0.1576987 , 0.6244629 , 0.007026215
0.1526987 , 0.5986978 , 0.007536392
0.1700224 , 0.9400833 , -0.01874187
0.1715224 , 0.9494939 , 0.02023456
0.1700224 , 0.9400833 , -0.01874187
0.1749836 , 0.9000303 , -0.01646229
0.1700224 , 0.9400833 , -0.01874187
0.1715224 , 0.9494939 , 0.02023456
0.1715224 , 0.9494939 , 0.02023456
0.1782681 , 0.9075937 , 0.02264904
0.1749836 , 0.9000303 , -0.01646229
0.1520448 , 0.4863475 , 0.01265119
0.1482448 , 0.5453126 , 0.02334472
0.1510448 , 0.5183044 , 0.01828251
0.1449448 , 0.5276121 , -0.01283975
0.0206448 , 0.5687772 , 0.004611542
0.0294448 , 0.5574672 , 0.03082752
0.0220448 , 0.6013941 , 0.03290011
0.0294448 , 0.5574672 , 0.03082752
0.0206448 , 0.5687772 , 0.004611542
0.0253448 , 0.5305909 , 0.005004606
0.0220448 , 0.6013941 , 0.03290011
0.0157448 , 0.607179 , 0.006981688
0.0174448 , 0.6574731 , 0.04199602
0.0127448 , 0.6552231 , 0.005157964
0.0253448 , 0.5305909 , 0.005004606
0.0379448 , 0.5207025 , 0.03102012
0.0294448 , 0.5574672 , 0.03082752
0.02844479 , 0.4920625 , 0.00190604
0.03974479 , 0.4888371 , 0.03313794
0.03354479 , 0.4635198 , 0.001046507
0.0379448 , 0.5207025 , 0.03102012
0.0253448 , 0.5305909 , 0.005004606
0.02844479 , 0.4920625 , 0.00190604
0.1442448 , 0.5577816 , -0.007168581
0.1475448 , 0.5917969 , -0.004089949
0.1497448 , 0.5702589 , 0.02701723
0.1802987 , 0.8656884 , -0.0018573
0.1788987 , 0.8662856 , -0.005127411
